user,item
9059,374
2481,8920
8645,7162
7655,4311
6526,7397
3678,1197
1921,13979
3648,8744
10485,1576
9784,10427
2354,1585
34,4680
8207,3111
9329,7287
1995,5579
1464,10380
685,11896
5040,5824
1199,4258
13530,6521
4368,6724
2951,3346
8950,13478
1353,3820
8104,8825
46,7412
4801,7523
9173,10640
549,628
242,2232
8920,4786
5944,4667
4870,244
12628,939
128,10718
15806,4370
5769,1434
9445,8720
3062,9933
18,10212
1582,9194
12355,1846
11879,7055
12661,525
3186,12325
6214,8469
4646,12764
13573,11485
2612,13187
3940,9492
619,13701
5397,3138
4227,2487
5527,5650
10851,7746
5280,11090
11081,10416
1144,4539
3683,485
14012,3368
9845,12991
4965,8646
1399,4988
2601,83
3487,1550
14516,7662
11989,5885
8508,11352
13436,3586
457,1802
3945,11612
4658,11103
14421,5804
649,4765
13711,8756
10698,250
10105,11781
12719,9713
372,10589
7401,11348
12555,9599
12060,2683
10016,11129
4054,1244
15848,10420
10022,12725
3821,11745
3716,11141
631,7731
5817,1754
6332,9520
8896,5220
553,553
10885,1642
3175,2744
26,4716
229,13557
7342,9640
5809,7297
14579,4464
6632,12793
6301,2270
9152,933
3399,1814
7873,10848
12203,13075
2921,13232
7743,6699
15696,12764
9780,6420
11798,2896
11019,11790
6953,2674
13079,10596
13024,2340
8487,12837
652,2617
9209,7444
12537,7231
14585,9113
11921,3368
12896,2880
9844,3572
7956,4414
4836,6746
12272,12772
7193,12454
8558,9902
4527,12076
9517,9866
1312,9987
9622,11716
13966,5946
9483,11947
8509,5930
4149,3925
4573,1500
9108,6175
2455,13429
13258,7481
4538,11316
12950,1792
13542,7129
87,4495
9628,236
12370,1699
1687,911
15568,11156
12825,4352
561,3998
13139,9872
9445,1946
3373,8959
3010,12842
5511,2068
1321,11919
5631,1446
12966,4489
457,9956
15628,4262
13475,2808
14183,10785
6313,10680
4982,11389
2887,10670
2291,8750
13101,7572
10688,11037
14605,5914
1084,7306
13394,8894
2003,9094
13021,3343
8143,497
13649,1555
15739,12442
1040,1720
5916,13546
8483,1642
2375,10075
10009,10052
12737,10476
5931,3173
12406,6880
9682,13878
14188,10304
1409,696
595,7388
2509,7121
2687,13967
1304,12414
757,298
10279,95
1238,8989
1727,13499
12505,1107
483,7940
14983,14018
11725,8873
4410,7126
10023,9105
1369,4618
955,452
14254,4674
2040,545
6595,12940
10467,13451
854,1878
4433,6252
6027,8605
15811,12158
5012,7488
700,3777
10356,9939
11358,11324
14601,5190
5650,2329
7937,12448
2796,10697
5454,5882
10585,11888
14993,7582
5581,9918
4284,11332
12229,8482
15439,4381
1205,6216
11130,1995
3742,5824
11934,1172
14166,10012
5514,2668
12231,10831
1306,1612
4646,8910
8861,12358
13238,5826
12044,2746
8847,11952
899,7322
1265,5883
9497,10809
834,9408
6818,12977
1604,2296
6771,11272
1767,11687
14920,10008
757,9806
2132,9747
14412,2127
2799,13086
13113,9859
4991,642
9465,5760
12655,460
6986,7977
11303,7386
4932,10709
11068,3002
9189,12993
9695,6285
13134,12227
10185,7505
15074,13709
320,7228
11690,5719
254,223
8976,9418
14840,8240
10130,13338
449,12159
13502,1983
7919,1545
623,6276
2273,4854
7554,10008
4478,12496
3377,5063
2824,7277
11244,1606
11459,9825
7919,4274
1549,9994
15875,4707
8561,4194
11999,1573
8504,13151
4457,9939
4850,13088
2506,11309
14643,9094
11265,1233
10065,9987
1780,1915
2105,3773
7182,4547
5391,4854
5800,13415
1879,947
9610,12763
333,7261
15603,5373
15739,3231
10386,11943
4156,3339
7997,223
8125,8180
5771,1812
299,2896
298,5983
1407,8960
413,7597
12693,6902
4276,4516
11223,11377
5750,370
8223,3958
929,9972
1596,1425
5800,7085
12520,9721
7981,6217
11396,2050
4062,5177
3806,11575
2541,8865
1314,6586
12144,11356
11481,5223
3100,10676
910,11527
1986,9964
2793,7369
4906,8694
8432,13922
1265,10869
9758,12758
3303,2701
1081,7801
8359,1518
2338,9363
14702,12836
4250,10384
13333,12149
9034,12587
2594,7475
3828,5860
1336,1851
6801,6149
11265,10530
2671,7809
15929,12301
4034,13458
3074,4829
10301,7217
278,2543
4304,10457
3542,1651
4765,9257
2062,13000
8369,2029
13284,6289
14373,1686
1183,4394
2574,10800
6148,12750
5097,13647
8385,1570
457,10143
2023,7496
1068,2708
667,7844
11221,12877
1644,3118
6123,1437
5207,1573
10867,8734
11125,3907
618,5975
10597,2094
9940,6547
2573,4550
6124,1691
4398,9268
8554,12867
3532,12756
6372,12011
10318,4797
3454,2099
7051,9879
9416,7811
12705,1121
845,11021
11795,10482
2493,1355
15687,11491
3809,8601
11563,11484
4773,11933
8817,12256
7023,13264
11186,8255
878,12873
12831,13996
3857,4135
10262,12845
3998,6328
2387,12899
7289,4933
956,623
1101,291
11722,3350
14056,9418
4097,13357
1544,4372
2036,116
15148,1441
8217,1641
12628,3988
11068,1946
11262,3766
2062,1573
2012,2501
10468,6961
1099,11449
6317,8
3795,6719
618,9903
7635,4552
5147,8484
541,413
128,12823
15262,9318
6581,12762
559,11416
2462,6483
3600,5756
6,7808
4105,10385
14199,10009
13165,1106
12436,10316
11189,2904
840,4595
6719,10069
12691,8492
9649,12944
352,10505
13071,4583
2038,1651
8909,8151
15238,10039
8518,555
8355,3795
1106,8836
2050,5797
8525,9704
13481,9899
9,3396
11345,7887
6184,13426
9303,361
1136,13310
3615,6140
2298,6081
14901,3682
501,4374
475,7278
10414,5867
5118,10966
12522,4307
13248,2243
12097,4251
14238,10175
341,3693
847,11473
3179,8575
6134,8742
5103,8642
8035,8487
9816,12378
4485,9078
4392,2261
3486,799
12133,9966
6233,10142
7001,4613
12098,13063
11358,23
8774,10225
7215,173
3448,5077
14017,2921
12111,11570
1537,11341
13040,2678
5810,11311
15957,12971
6913,5231
4371,1491
15052,10592
4168,706
128,875
7949,103
9088,7503
4981,3101
3035,12041
11480,1362
11458,11028
5846,9328
8033,1474
10649,11264
337,10258
15264,7655
8917,8720
10726,4295
6127,9030
6548,6528
6016,6307
10063,10527
1516,620
11102,10802
10820,4703
10622,2958
8428,1420
478,12768
15509,5492
14010,1460
3811,8198
3518,7774
9417,2171
1541,6483
9974,83
6735,8627
3893,95
10184,12238
11420,8470
10503,8562
995,8776
6262,5931
14303,13280
179,10689
5253,9702
15,306
14763,3784
11181,12401
1336,4362
15829,13076
6199,7629
12336,711
9961,5838
10298,8011
703,3390
13647,11747
10333,1653
713,865
10597,13378
263,11673
7995,6486
9932,9711
11490,3638
6197,13251
384,8804
631,10918
2338,12628
7745,4751
14276,6742
8961,9457
5180,12946
3168,1478
165,8797
11123,6361
1666,1707
6377,8382
2924,1711
2105,7148
8136,1464
13269,6161
14244,6548
9881,12736
8543,4737
3958,13737
10230,4327
2308,988
10552,12995
4053,8513
10656,3426
1666,573
1549,1008
3040,12592
15403,11416
7320,9198
6385,3813
3810,4631
442,8804
230,202
5140,2085
3209,3380
7826,8577
2147,12043
3396,978
1034,10691
5093,8903
9375,7750
13438,2886
13351,4464
1719,3043
8572,7431
12597,11470
5005,1091
9251,3303
4338,150
3418,191
3238,13618
11021,4459
14192,7088
15633,5907
12877,532
13751,4927
852,11439
4066,1470
8590,3983
754,7770
4472,12768
6412,10513
7874,9917
13209,3181
11316,5338
1321,465
9172,884
1013,8855
1808,3031
5063,4790
5292,10188
15635,5459
9039,329
887,9902
522,11769
6519,2879
2722,586
8682,62
1260,12238
3062,2217
14182,10963
5885,12363
13918,2890
3002,3574
2304,510
7658,6112
5074,12453
4590,3505
3552,8542
12795,3282
8920,6442
3715,61
7411,5056
5952,9499
1734,451
15200,7125
827,10862
12272,7752
12934,7624
1040,3480
7956,1504
1964,4892
7164,6116
11360,2562
2305,7238
603,4553
1596,8304
1363,4116
9903,5152
10380,8499
13264,8062
7999,13517
10957,404
631,10238
11280,13961
8739,3926
1284,10599
989,11328
13310,7754
13259,8544
8359,11872
14776,8184
7644,7087
1594,11828
6102,13818
8332,626
15,7640
115,7210
2074,7175
228,5196
10616,4163
11519,1849
10520,7459
4640,8608
13605,6938
9816,9187
9278,13068
12619,10332
5549,4567
6957,14061
6359,5124
8419,13140
2862,6156
2386,3129
6667,2705
6730,5838
812,7478
12882,5282
34,2495
3310,477
2150,3559
7032,62
15309,3837
11170,10516
13638,12270
1608,109
9976,532
214,535
4275,8189
1046,2665
14763,4210
2093,5094
1780,1512
5538,12969
7275,3726
6277,10057
7008,6097
7215,3293
13756,3064
6251,6447
819,1992
5691,7444
12165,7383
7600,13318
12891,678
11786,8132
4813,10080
4146,1186
6161,12842
2227,9718
10624,4447
6795,12845
111,8358
9118,8570
14597,3200
11229,3023
1592,7079
14957,2604
3437,6274
14121,4122
6107,13844
8497,1587
13293,3063
14418,12682
4457,9359
9002,7163
178,296
9381,13753
2730,8828
9134,9180
13623,7429
9409,11976
3688,10809
1717,6148
8115,11429
8539,9221
1547,9058
9251,8910
8589,13712
11637,6648
1452,10125
10508,2075
6510,5410
5671,296
10819,12585
10833,9977
15840,12158
303,1127
9248,4627
6812,10124
4377,8912
7473,5772
1039,12883
14293,4471
11068,13275
8441,3490
14654,6696
1647,9018
10628,1783
4241,3632
5784,8748
5072,10163
10362,12430
6611,12332
843,1807
10657,2068
2267,4592
4199,8627
9824,10950
3611,1145
3787,12232
12931,11282
3597,8247
6084,9376
671,11121
4967,13285
5336,1500
9010,6356
14491,8790
11880,4315
206,1961
12747,2891
6957,4843
6549,12781
9259,8610
4512,8
14401,2905
345,13034
8815,5475
6772,9075
7939,8797
6145,2900
1750,13272
5184,13368
15140,10332
14234,11893
9380,7447
56,2880
10820,1307
3224,6018
10361,58
122,7175
78,695
1231,6751
10840,1523
13389,9312
1508,10830
5994,3440
682,12730
1875,3282
13349,1598
9871,8940
5968,6270
4879,11401
3027,11386
13106,1586
8292,9123
2752,2287
13867,12905
12891,7270
3157,10082
5868,12504
764,10132
13026,7401
15882,13424
394,714
2174,10039
812,8475
2809,10188
8747,1744
3449,8590
320,352
11640,10900
11339,10109
11252,110
3294,8250
4224,6136
10657,5087
9500,4776
11786,5019
13745,11681
11975,4354
4070,1578
1719,8470
3729,263
11747,8900
101,95
11397,1951
1541,2786
10742,3900
6366,1470
11347,3977
7755,3451
11631,737
3623,13686
13722,7911
5818,9932
7264,4330
3719,4919
14653,5940
3333,2212
13216,8937
585,10473
15227,2297
5787,9561
2176,7768
1876,10189
1719,7751
5516,8976
1188,11087
2463,4558
12535,9381
631,10300
1800,11519
2537,8659
3483,2952
1452,8487
3450,7535
7997,5852
11281,13910
4536,6466
9191,12920
4574,6163
13501,2064
6785,12182
5360,8469
2369,9221
9987,9126
2491,11528
296,1799
13565,3381
2415,3131
3186,10907
7144,1436
3717,5988
8741,13238
15299,10366
6650,2709
3266,4935
12251,9987
457,1740
9155,12873
12905,10310
10299,3294
830,3060
1437,4357
5607,12648
5794,607
527,5921
4431,13666
9964,335
294,8082
3271,7207
12924,747
9415,10773
2075,5861
13077,2905
8750,1653
14557,6437
15895,9273
11747,8463
5373,1720
405,7115
2382,1823
8100,1024
2961,5746
2862,1889
9806,2940
7835,460
1091,6627
1111,11793
12755,4171
1910,95
936,5955
1760,154
8507,10142
1071,12012
10195,11559
13109,13256
4698,8704
6278,5589
8007,4354
7927,14065
11531,5774
7233,8906
2870,11891
5296,10795
537,12779
14427,12743
296,1991
602,38
2888,4861
1993,4619
4582,13450
1484,4946
14052,4705
1893,13005
8463,12123
2529,767
14266,6081
573,1710
1253,6045
13296,6146
1206,1500
2514,590
1676,4353
9820,12794
9847,338
1490,4366
1366,7562
983,13523
4296,1161
7444,10012
5991,9146
5326,7977
5297,5230
3420,10183
14894,2828
6663,2742
1422,11676
3624,9816
6330,1839
2009,9678
6016,4802
1095,3502
8959,3138
4230,11426
442,7702
298,13124
96,6010
3847,7749
1951,5778
5250,6435
10315,6968
1045,210
8541,1436
10855,12907
12259,4251
5649,13141
9333,5719
2683,11468
1936,5314
12271,1535
3972,10403
1800,2388
10948,10144
3644,9296
5757,11625
843,10156
4752,2471
15331,14017
4967,10576
3316,10384
4679,697
2185,6019
12250,5847
1643,12368
10123,11727
8348,8707
15386,3825
8322,3179
15047,8942
325,13523
5931,4634
607,3598
7036,5882
1170,11107
10684,7095
1988,3427
13347,2892
8185,13891
4678,2204
4960,5383
10768,3879
3280,7927
1272,11758
3610,2322
3011,9021
1193,1794
11814,12914
1943,10766
3496,4662
2870,8855
5197,8500
4441,8468
4525,4767
6613,8560
9909,9185
7151,3974
7252,1067
12722,5056
5082,2135
10808,8249
8053,5404
34,9178
2084,4843
8301,1563
8245,11655
4115,1462
10893,1563
647,5803
7149,10746
10778,9720
5652,11505
3697,10672
10597,7
15459,12958
8304,393
647,8737
5104,3551
5756,4086
9970,4438
11491,6755
12220,548
5993,3239
14876,4249
5519,12953
10972,9268
11110,10610
757,7751
13789,6141
3078,3573
1729,6420
8436,13159
6401,559
7342,11590
5945,6252
3913,13554
11378,13832
441,13579
1829,12429
9173,13121
8422,5241
15641,9928
9727,11332
369,9041
8977,12612
14691,11925
5516,5781
3686,9035
2189,4485
232,13210
1228,10867
1815,10209
93,5998
13248,4711
10955,1009
3428,4622
1041,1858
10235,4297
7188,11368
3224,8814
878,9031
4005,519
4778,164
10097,5117
19,327
3539,335
4053,2489
3324,13821
10903,10221
5650,6533
15234,7698
2057,11896
8360,7539
2798,2936
9112,10991
4560,3280
7430,8740
739,5841
14294,13850
5799,1089
509,10120
903,5629
11984,8061
4499,8049
4939,1939
6525,8772
7480,9945
5617,4363
15650,7297
11875,2023
1792,5884
9406,11649
2196,12832
6904,159
2796,3275
2160,9638
13005,3036
6452,3313
8601,3058
1859,1952
15376,11580
2731,4123
1220,4547
14499,1511
5867,10415
3251,9865
3339,1945
6106,580
6600,4146
15532,12910
4939,525
1761,1186
15508,12502
5833,6276
1193,11724
2759,9892
9954,87
4793,3012
12294,7354
7257,4783
7472,13351
3607,12804
12803,8235
129,12968
10753,8919
10454,3390
9912,9893
10375,9423
1749,4565
9404,12837
12136,10189
9478,2573
5097,7624
1729,2406
8412,10044
3229,6385
13494,10902
2070,10530
14431,2061
3023,12723
12338,9342
1812,5881
12640,11940
1168,3543
8417,9576
14329,7134
11946,10057
4098,9301
1594,2069
3195,2701
4239,3349
1802,1155
3549,395
6512,10802
13917,8573
14157,3793
7215,1672
9005,2886
2459,2890
10024,5127
1407,13643
13522,9129
391,404
11944,5268
4101,3917
3217,9354
1887,13411
6858,1548
11120,7
4991,9603
5516,12946
4039,193
4395,3252
5817,4313
8813,6094
253,10216
13036,7070
3245,10561
11885,6049
253,9770
2408,7777
3850,1645
1283,7330
10616,7609
12565,4223
12028,4397
3261,4747
1324,12792
6592,7447
8270,10657
7093,11699
3815,10664
5990,7274
6372,12023
2080,7133
3595,13523
8364,6667
6800,6775
151,135
1238,5871
12859,7388
5751,4874
562,10012
3960,13551
15494,13566
6063,13234
1279,1075
1477,94
597,1491
3169,5959
4113,10395
1579,538
15015,5648
6664,8515
15833,11705
253,5086
7246,4727
10004,4656
11601,7143
4980,5565
13762,6238
8006,4953
10393,9815
7738,1051
4046,4452
1946,207
1951,12296
6142,10808
694,9077
46,6459
14366,3139
11653,9269
10475,10317
9301,1161
12850,8198
5293,12964
3027,4541
6,372
15950,12955
2979,2246
2469,1936
12360,6552
11817,10509
2132,6691
13579,8073
12657,9467
6709,12764
6839,3602
8726,9400
2387,7434
7220,11341
11262,13427
8302,6202
1535,165
10215,5881
5036,8933
9554,3296
5391,12873
15007,7228
2623,5060
2268,4844
12719,13715
10348,278
9827,5842
5574,9902
8753,1034
7131,11682
10355,11769
1327,7329
5964,8578
12239,4589
8931,3346
5139,907
4202,6053
7909,2903
11262,13856
958,7286
6003,13433
277,25
13486,12779
10398,3874
12831,11268
12582,3305
3329,12855
8537,10073
14351,7433
1258,3088
5137,2514
12904,10831
10520,7836
10520,4508
253,13747
9657,13477
10277,5990
7122,12988
9628,9223
7520,8872
14848,1802
5202,3029
10415,3300
6260,4695
170,403
6162,8643
8554,3233
2707,3036
1865,4700
10972,7242
10074,5633
112,6701
852,13103
5393,2794
1420,1625
2836,12539
6088,460
4526,1043
2171,13170
3154,9972
623,10865
1071,5812
11650,7746
11173,6356
3599,3307
2338,12815
7548,4130
14683,12092
8102,10730
4668,2886
2504,4366
12320,8679
4308,1901
1253,7240
13622,7318
752,4809
1093,1539
102,11616
15462,3027
6842,7122
3303,13431
14892,1884
463,6673
4153,12760
553,422
2996,10765
1860,12950
436,13961
4226,12939
9197,6952
187,4503
5886,10412
11491,10482
12175,9854
601,11443
12889,7772
9737,10518
5073,2288
13577,2025
7703,7134
1707,5863
3744,109
5139,11725
1798,1738
7160,11343
4725,7163
8423,1949
3418,1458
4155,460
9780,8271
2033,7145
5427,2735
4622,3928
599,10466
14252,9869
9274,9074
8310,9101
4554,2893
11426,9073
3767,468
3474,4493
15,1826
8770,3293
10895,9924
1170,5415
14526,13023
6976,7238
2305,6235
11466,12331
8609,11790
12057,1397
4290,788
6600,5776
2276,7846
12171,12658
8026,11709
13454,9324
14718,7286
10629,4911
3795,9800
1590,7610
3002,10729
5506,5923
3417,10408
8612,602
10915,13140
15705,8566
3549,9028
2031,12074
7275,11484
70,306
7447,9197
1358,904
13434,2045
522,1361
11625,11426
6679,13137
2793,490
631,10258
9005,6122
1750,10070
2324,13484
1811,1785
6598,3001
2399,9327
6399,1569
9279,7358
8487,13284
6306,10645
14471,4489
1022,6266
4932,11332
3897,4356
6717,5988
38,5809
2759,11796
12561,13832
10586,2454
5788,10125
9118,2990
12088,903
3597,9885
14201,1737
1396,358
900,13127
546,664
4330,8710
8416,13077
11919,11372
5160,12910
13638,12107
6032,12759
13658,6245
10520,13520
9494,13951
12447,8168
2668,11425
3931,9619
4850,6793
903,281
13790,13408
13346,4365
4463,5878
2506,4387
3615,6158
6509,4621
3440,1461
4719,1500
4283,5300
3036,13618
2373,1647
15513,5913
1077,10050
555,2996
5549,7693
714,8896
5853,1562
2904,6260
3208,8725
2197,11425
8572,2291
4109,4523
2839,4452
13149,14059
6313,7175
5797,10237
15060,13191
11759,460
89,1296
3644,5913
802,13087
5063,10251
1420,5297
8372,8746
2207,7864
5806,8837
14842,5213
13406,3019
9535,232
4303,10568
9683,5631
12588,7780
10663,2246
10069,519
3327,3668
13155,8750
7447,3631
1155,12425
209,13269
3473,5847
80,12116
1216,2123
2070,9602
6643,2107
3852,8536
12345,8469
4077,4366
4781,7814
217,12928
14401,3301
2224,4709
8988,25
5623,9224
2458,7466
5473,4607
466,7
576,3139
1704,13937
8713,12485
2593,6159
10087,11284
4317,10680
2686,10138
7898,3326
12351,12983
6858,3924
7501,10174
10688,11248
4738,9893
2941,1634
7672,1084
2578,8492
2523,7772
8643,11705
2457,282
1126,8771
2070,10293
1716,639
9831,8407
910,11287
9638,11484
8432,4128
6752,5400
3549,988
12718,3334
12184,3368
4435,436
8710,12728
12392,13900
15592,12998
15889,5940
7749,1840
15459,11854
2456,159
4056,13109
514,2699
5061,234
12844,12873
1022,915
3667,4710
11262,3545
816,296
8882,8791
8117,4357
491,5841
5241,10015
8355,7326
7943,3642
14346,10284
4483,7318
12013,13683
489,6099
5803,3346
4153,7387
4905,16
9023,13374
4121,38
1921,8062
3437,7055
10045,7792
12191,9501
809,3943
3026,2027
11811,7350
14993,8524
7421,13133
10108,3212
256,11700
981,1607
4557,10157
1913,1436
7644,9507
7462,9423
9168,2939
1657,11788
3175,11227
278,10263
3929,11959
8885,12962
8496,7154
2952,5784
13295,1670
8139,3147
1301,4803
14165,10917
1365,12662
10940,2940
3834,9032
4119,10019
3173,7984
12537,8086
8116,826
6278,5056
4793,4000
5599,13238
1246,240
14005,10197
12389,335
8144,3058
802,115
2109,7777
6029,1621
2906,110
1580,1524
942,13253
559,12023
11758,3537
11901,7612
1115,2376
3417,7455
10217,14001
5591,7238
10618,582
449,3678
4491,197
449,5570
1095,9905
4305,13048
1056,11672
9005,13644
15184,5063
1149,331
10384,8125
4075,1544
14194,8745
14080,5178
5893,10264
11416,13595
1552,7122
10764,2464
10993,10680
3072,1415
4111,10433
10752,10416
5446,10198
3972,13210
12701,9678
11243,5025
11474,7901
6939,8868
9852,11277
1289,12867
12470,1028
2896,565
4343,6004
7886,9091
11002,13957
486,917
13889,7546
5443,10064
9963,5759
11718,7604
14793,10161
3518,4489
3430,11425
3636,7772
13191,1923
11734,11932
2806,12989
11368,4508
9729,4624
9816,13504
6216,9201
3432,12788
2504,12815
10728,2815
217,2075
11013,12407
11334,9137
9065,9325
6256,5755
7699,10042
2568,7806
10237,4565
14332,13968
3402,3047
3592,7216
10078,8760
7009,9226
3409,10321
5346,1656
4560,2576
4835,600
34,6629
10196,13396
5509,10318
12304,5400
15648,3024
11798,1475
11262,10096
2664,336
6693,12653
12612,12877
6581,8476
4032,11493
5693,2967
880,11861
11262,8798
5589,335
1046,13
4779,2084
746,3475
11938,7196
6257,754
8969,8344
5247,3655
1070,12986
15824,13053
12059,5282
767,9192
1095,3290
14525,9897
9203,10815
15707,3278
5462,9262
2507,12778
6781,3128
14490,13135
133,7402
8404,7606
9281,12783
770,7573
6736,4246
2605,84
3224,7943
11172,9899
15214,3028
8545,5967
5634,3375
10973,5750
10197,3100
5661,9213
64,10716
785,3330
1869,644
1750,1534
6488,1889
3026,1090
5437,8511
11718,8801
10206,10714
253,4358
4899,11672
6072,7241
774,8665
1436,11874
4990,3233
3718,9978
7649,10026
1052,2964
7897,2515
595,12648
2508,11146
3620,13090
6810,12745
647,498
5495,590
880,8753
10785,6999
15482,9351
5908,5910
7849,6263
2626,9473
447,5807
2482,10617
146,10618
6922,4355
7912,12855
6109,1520
14323,1894
13005,5759
1866,3063
14299,2792
8289,7123
901,5366
1828,4366
15039,5044
2397,1699
10090,4468
2070,64
3558,8296
3489,1635
9863,12804
4748,12128
2118,6759
7038,11578
12073,11540
631,7318
15449,12773
418,12221
14565,7333
2455,6176
2641,6682
3322,12150
10561,11053
11201,12895
4200,6556
10785,14022
4930,13670
767,5852
9334,39
2759,8789
4175,4952
7685,2716
15258,10001
751,1554
6703,12761
957,3481
2465,12867
4616,3249
8274,6015
7130,6572
6,1573
2199,3050
4685,9186
1468,4890
8230,3026
3509,621
4879,344
1668,3062
310,10207
34,479
15839,3196
784,1521
347,1732
8376,6422
1024,1749
1782,1878
1588,10405
11396,7147
8608,2593
647,4667
3152,1436
9688,7411
811,505
4569,3513
7997,8063
322,3865
2480,907
161,11983
8516,8747
9334,836
235,1907
8965,12989
8423,8761
2804,12089
4919,913
9783,11380
8863,39
14222,1438
3759,3257
12325,4541
1495,9610
12893,8508
9584,7451
1892,6011
12777,2107
12472,13000
62,2658
6616,4942
4239,11416
8191,1916
9920,10686
9343,6614
6405,1427
7443,9116
4290,10418
7623,8017
1596,10703
8136,13939
7061,3307
3437,7886
3171,5773
929,13008
11247,7219
13979,6412
15289,12688
13196,5699
9002,341
7809,11892
8203,538
8760,3189
666,3021
13302,9924
12636,13499
9475,10558
7146,993
5297,9614
4407,5048
13806,10043
474,10243
6493,5882
7287,1626
294,10184
7494,10619
11527,9031
1592,2952
15438,9135
9805,1430
1538,12041
7522,9186
11473,10635
9731,13385
5835,9956
6184,8111
6083,6554
4680,7921
87,10419
4336,6440
13321,3047
1866,11873
2674,9867
11617,2593
9500,5695
2061,9183
1313,12955
1294,2175
4643,12921
8629,2371
8603,12871
5026,5011
10492,2110
7055,3349
2399,8763
11953,11577
6667,3134
412,1244
12647,3169
2215,9903
12070,4359
2109,6945
8068,6162
1333,3230
4661,9027
2889,11634
1953,12718
5232,10670
6529,10113
403,3462
1273,1500
5702,9948
5136,1027
1030,560
9793,2929
15161,11952
6423,1776
312,4907
15425,6648
8770,12969
8575,11742
5908,7474
11708,13313
4553,5774
1328,438
7043,5671
1831,4637
12353,6945
8719,12901
4124,9866
5744,2884
8026,4796
755,10134
6848,2629
644,87
5137,8754
2487,11234
15444,2942
6956,4890
9427,5682
2474,6424
361,169
1729,3493
1669,8701
15785,8680
12832,6936
316,13033
10330,535
9627,9309
3694,3335
32,676
7338,10612
6700,9960
861,236
11559,8856
552,11489
7313,10221
9183,137
4,6036
7382,7568
13283,13996
833,8580
647,7039
7747,11406
15687,13548
2556,12310
5229,11341
1348,4737
2935,234
2578,10102
6529,10360
12045,887
1035,8901
5070,9506
1799,4780
7051,12794
4916,1022
2072,3881
2842,9126
2656,42
9409,172
8115,11516
440,4550
14199,1732
1095,9255
1792,11672
1354,1553
11532,3523
9039,8540
10116,143
5306,12014
6978,3030
8093,1231
5857,7568
44,734
1618,9902
14741,13534
9884,7604
10796,4777
14446,7172
5076,14003
8632,3589
1505,12754
2219,12742
5245,4244
5423,2075
789,10408
2232,7432
352,9062
5876,5143
15748,3850
5656,3036
15006,12426
534,9277
3308,7354
214,13189
170,11533
8266,1436
8224,6012
11404,11328
1439,9602
2635,113
15698,8487
3701,8665
11257,10548
271,9898
14640,11236
10280,6339
12616,11830
2963,4686
5726,4512
3838,1634
11914,9371
6482,11343
10029,1715
1707,6015
34,6086
737,11380
8154,7364
3180,2522
4448,1808
2827,223
87,9068
5992,6088
12073,2253
232,7631
10728,10344
13189,12735
1668,8984
2895,8521
7122,11484
3435,11807
7234,2893
7249,12823
2513,4519
9259,1303
3864,173
3515,6232
10070,11715
2852,5747
551,5634
1952,9011
2734,2993
4586,11608
11671,1438
11124,584
13670,2365
9840,10485
2380,10885
3345,11391
13481,7297
296,6007
2821,1573
11649,12875
12244,2535
14730,5644
13941,7750
5838,10082
7739,672
529,10340
1187,710
11661,7490
8108,8860
483,8641
5675,247
586,3666
9715,8468
8748,10547
10636,8912
14960,7416
5872,5771
8180,4244
463,7199
6000,13280
1772,3348
4124,132
1452,7144
13723,5788
3173,3611
301,8840
1199,8246
2678,236
6421,2759
1170,12952
122,219
7948,1509
8958,3399
9304,2298
4794,3077
14779,9655
1772,372
11262,12720
6312,6608
14724,6453
10084,11591
263,7795
11437,4384
9002,13479
13377,5747
11585,12066
10452,11680
6128,9525
6233,4773
5093,2458
1062,2138
12570,425
3210,8112
3138,3486
2223,11352
2578,13144
1691,7827
734,13354
2257,319
2247,7576
4842,12248
6708,13769
7054,354
6863,5896
3664,6255
9910,4503
3426,3366
15754,4417
13508,11193
1856,1582
2118,1882
8677,13083
6422,2002
253,10146
15257,11416
6436,13221
5828,4513
8964,6961
9964,8380
2820,12764
2643,12800
10304,8717
7719,10082
3386,13834
3169,1858
4772,13506
6627,7443
1457,3121
9769,7364
7462,173
9121,3013
7863,13118
7119,11309
717,5379
4227,7723
9516,4711
3357,6804
887,4366
2113,2465
9139,10053
8582,13503
8732,1119
14532,7297
2801,2068
9938,8672
14373,8403
4604,5847
1437,13196
12712,165
1073,3300
15193,13815
15640,4679
1324,12484
15681,8597
8503,10575
3759,10255
12036,6852
2039,1576
1071,656
2405,10705
7641,5864
8650,8940
6051,10977
10290,10707
9610,7538
3957,8489
1775,4493
1534,10094
8847,12824
1253,1658
5046,5029
6411,12522
1716,7174
11598,11863
8606,5160
3912,2147
69,4478
15960,10398
11325,11993
4881,313
1183,12774
4031,12910
14221,3923
6133,241
2217,3332
11068,607
3048,7398
9870,12060
14911,10276
5222,490
9619,7340
2609,9385
929,12640
644,11567
10335,10585
2694,8475
5633,8636
2291,13191
12106,11540
1523,8900
6306,4552
13682,1729
2231,8579
4770,8224
436,3814
742,11653
11262,11457
4005,3307
4506,10264
9577,12609
12562,3341
1694,1744
8828,11796
9806,12846
5128,2319
8062,2693
2913,9917
7401,5998
297,8251
6993,110
1716,2501
10218,372
1809,7510
8878,7192
3396,6080
9624,11584
4060,1438
4644,7085
8464,11864
2785,460
3811,6901
159,11334
8488,4508
10810,10836
2565,9250
1756,23
6775,10207
12489,4304
