user,item
2406,300
12252,3623
15225,5759
12303,11957
19158,15858
12941,7172
8058,7952
4,9831
3819,4824
8487,6056
19481,6752
3458,3080
16436,3416
11020,10759
19480,3903
14633,3407
8219,7395
1142,8240
9380,16201
5564,12650
6185,299
19393,5395
20643,15114
19447,16052
9794,9232
22054,12519
949,15922
16235,11986
21528,16119
4084,15547
905,1771
4554,14012
4024,12914
8103,12631
1213,58
18579,16128
13191,7374
16723,11501
12181,3627
2321,2727
2867,546
7000,7689
8872,16385
11934,13730
22111,6262
4073,7193
8075,4457
7772,7130
5712,10715
11735,13468
20917,13470
19725,15433
13840,2505
8520,14156
19904,5054
14833,6452
18810,6824
1637,1200
21008,13213
94,14430
9756,9006
1297,13771
1141,14957
19050,12748
16420,16311
21484,5466
18320,5979
11336,9636
20453,8475
18190,13070
2579,9195
10762,536
222,7
7239,10333
18654,15202
5403,7910
13875,15129
9918,7261
1531,12588
16506,1304
17812,9552
21367,6415
559,13069
15851,16337
11455,6634
1060,2253
17931,6819
14556,11352
1770,82
8131,3478
963,8699
11211,7122
2222,13918
14854,1285
15835,16120
21402,16277
14599,14135
2222,15904
7004,1006
16974,11296
19421,13086
8865,13659
13793,14061
280,534
6918,14527
3972,9275
19042,12668
3635,11746
16661,6048
17703,3591
22052,16113
14422,14980
5091,13873
21309,4147
4290,14611
2488,15450
949,11849
13082,16332
7812,13478
8271,12001
18038,5789
4179,1736
19998,9117
22375,10908
11757,12930
4068,5556
10140,12272
3778,13598
1446,11805
18960,7661
13254,12472
3622,9666
12297,10030
3722,12955
19025,13702
12094,2211
9865,12123
8596,11860
7013,9261
1662,3654
9154,2583
1532,15237
12883,11403
12075,1751
3887,2873
8416,4398
4771,14748
3377,7745
8156,11553
15051,9247
1423,10600
8831,12567
12621,1847
12193,2219
6514,14608
4865,8193
408,15936
16547,16369
1144,2753
13689,1277
4706,8878
878,10383
7597,4519
8421,12993
17555,13925
7392,1679
16424,1287
9095,2259
20453,9962
17157,11189
10774,14084
18866,5554
2230,8060
6191,11404
10966,10080
8787,442
10918,2094
21305,14763
6796,11850
10763,5031
3944,3216
13729,6557
11043,8958
5359,8354
13837,11122
3736,6484
16538,5857
9032,453
10140,7381
13978,13099
18280,11958
1255,15113
5446,16520
21886,9675
18376,8058
17414,1471
17123,10374
6119,14939
13319,10762
16568,16234
873,110
818,636
16823,9688
4851,14155
21081,16080
20928,8187
3941,2697
8231,1515
842,16250
7653,12255
1721,10332
6047,476
5940,16171
5261,8065
4322,12569
4851,12073
15111,12986
15412,14463
2963,2373
8278,14239
18302,2718
1940,13229
9095,11812
3390,2546
14756,9040
2521,2957
10621,7930
3002,9523
5120,3434
4322,13532
3767,16116
3228,6067
615,2819
1562,3679
7647,11152
7737,15236
19357,16058
14502,1045
7784,1744
559,16042
22540,13063
20226,3836
10630,5358
4289,4949
331,13429
19844,14657
7356,8960
13132,6284
13936,16536
3831,12837
13072,6701
6884,6538
3711,3201
9953,15725
10717,634
19587,8687
10160,10820
17315,6200
7970,9526
22005,4583
15079,12711
6322,8624
3991,4589
17263,15611
9723,13451
4116,6903
1871,6311
15170,15326
9847,14667
3602,10772
1049,1720
11574,14603
21699,8174
17561,3858
14195,16293
771,16036
1871,3083
15581,15114
13944,10392
3663,10855
22389,10577
10323,7946
4587,10386
10297,11892
7510,909
16708,14186
6909,4483
3410,163
15828,5521
927,3991
1304,538
10021,7331
6813,11371
15517,6901
2628,2014
1708,9913
2548,9884
6125,16548
8484,13416
1766,5882
21412,10801
2268,6561
18073,5135
12101,8615
336,3666
10611,2362
15919,2046
5961,14912
12799,4070
18032,5873
5173,1911
15754,2739
11027,6733
7359,7510
18137,12938
15334,4738
304,540
5379,3735
12523,14450
18350,13513
21266,15466
11469,13163
4331,14969
1505,10929
9273,8461
1241,5726
3569,16159
350,14626
12921,12804
18014,15075
13951,4094
2464,16406
16855,3279
12015,15214
20850,5173
12972,654
5300,12681
3192,15929
13328,4728
8759,9931
21045,3366
14593,15597
16875,8637
11478,4906
15494,15497
11801,14314
5990,10323
1360,14628
3356,11956
1083,9353
21075,4503
7488,372
18366,1856
18872,15526
136,1147
10640,10893
20961,6279
12946,998
19843,11009
5750,1037
13513,13383
10044,3836
17931,9897
20813,15417
19300,8803
4027,11888
14768,5532
9411,15974
19746,14915
2512,14035
21145,5152
4089,1808
17938,11711
19931,16529
20719,5786
12681,15746
17590,12879
3261,7147
10446,520
3396,2478
21798,7822
8900,448
1522,4491
3857,7311
11242,15826
4394,11571
2060,10862
11433,14911
3876,10658
1522,6437
4673,6658
17028,2414
17608,3999
11508,10393
3172,6380
20861,14269
14407,16120
9867,5417
2457,9026
19347,6275
17542,1497
11278,1460
432,16131
3079,12860
16319,1275
6173,8723
3730,9781
3676,177
1496,15237
19443,2389
7671,5443
21540,12956
1719,16054
18690,9264
5089,9180
13518,787
16657,12131
16224,12683
3441,8999
17942,15504
14633,1183
20864,9966
1703,4828
14618,2236
17798,10787
8108,7943
4125,14995
8227,5123
548,6604
8285,8403
2305,783
638,2966
5300,6328
19108,6909
10347,16273
6055,12939
1005,860
12847,4258
20309,3347
5422,10754
1842,194
2365,112
6488,4598
22212,9228
4480,1189
15517,13172
11688,3955
11297,11900
14738,12082
12573,4961
12788,15675
1718,5006
10474,5846
12255,14603
2462,14523
18798,9321
7660,9449
12459,9956
1487,16158
6332,6753
1977,7085
3728,13638
7360,13799
2789,8110
548,2604
2311,15387
22269,14389
3168,14038
20369,13757
9885,5015
11746,12886
1472,10381
6808,9619
3337,2320
3092,3738
8347,14050
4677,472
17797,14093
19518,9237
12647,11856
19422,3793
5446,14791
12521,6277
18913,10722
8293,16371
19985,9974
5072,15440
10569,15226
2296,12895
12272,3228
14525,12654
982,14235
3427,5323
3160,10346
14880,3950
11005,13627
1285,3650
7971,2143
13132,13487
8928,558
4161,13062
2777,1498
5595,16354
20748,14077
11116,15027
2385,8573
20508,4717
11809,2875
497,14863
2102,5982
1486,5832
6995,8228
18604,7178
17711,13116
15021,15038
5050,7372
22572,14884
15411,5423
3014,7554
14380,3151
10519,5882
6726,12800
1719,3249
12384,8867
1612,10491
14722,7960
17022,12139
3827,13251
9877,4199
8711,7515
17795,13090
8119,16092
1923,14734
16491,8944
8712,16074
3284,12827
9264,7033
4784,16520
7097,15209
1323,5470
14143,13311
14228,16051
8011,9045
4885,11816
8226,12851
336,3498
4174,10489
7411,10098
9814,495
480,472
12480,7346
11819,13362
10245,6028
20386,15639
5504,5911
12023,9847
17448,1476
13916,10182
1831,8180
6389,9913
11259,7228
17063,11425
2950,13154
5313,822
10698,9686
11801,9063
1933,4905
6036,13657
135,12560
21536,6518
17494,10216
5108,8739
7031,1269
6913,8319
11579,562
14637,16204
12789,16205
2496,16536
20235,8353
9089,3651
9238,6999
11960,4639
10015,3092
587,7156
210,6168
3013,13909
16377,6898
1060,16354
4482,16514
22258,13736
17491,13182
8435,16536
5890,13671
5108,247
743,3735
7357,13732
12530,6537
18557,6145
7651,12656
6647,1778
4935,6836
9170,1306
2533,118
2906,2519
4242,10375
16285,1275
20451,5240
10218,16187
3381,2914
3009,11884
3629,948
7183,16096
4382,4023
254,14347
2363,12635
19743,16137
3952,13467
9420,16520
11734,5315
13503,12391
586,15906
11148,13799
2123,13044
5344,15614
14299,10686
10038,4351
313,14179
17711,8547
13937,12003
6409,11259
16339,3535
5962,501
4238,13670
1126,6733
14594,15710
8521,2229
7602,7120
12814,10701
18092,3435
1773,2337
3245,11056
1208,13508
20225,2701
17341,16530
9525,12601
9794,7816
5069,1740
2280,16204
9856,11251
16355,15192
16161,14770
12627,14450
10266,5637
809,262
7890,11873
3003,15288
17508,11490
6580,6092
7798,5690
1050,16294
293,3706
4647,12999
753,13482
9520,6856
17580,3791
8603,3504
12038,13070
4658,223
12635,11331
2401,579
22061,14399
11337,3794
20893,13133
7437,15327
310,13723
22504,10488
14841,4578
13419,6061
17905,15815
11501,4679
10878,7831
3145,1418
2651,14819
16479,15247
317,8563
12228,6298
3798,7037
18397,10379
13980,15744
11903,15153
14811,11764
1170,560
2688,13129
19922,16248
15790,13778
21717,13789
20345,5820
643,29
8039,13396
1945,16201
17773,16137
10250,3434
7599,4485
15460,16377
7259,13120
624,6427
19848,3878
4541,2866
18397,8897
6752,15976
7613,15586
6584,14955
17973,3595
1831,1579
21727,3979
22292,8345
183,7884
5226,5582
21804,6537
2737,13494
22284,5692
4713,1119
8275,16353
19018,11868
4663,8163
3295,10704
20045,13426
22127,5029
13445,16521
1264,8927
5991,14797
19340,5139
19873,9211
16618,6811
4549,4221
17723,11377
1859,9759
21734,11514
7689,7565
2500,4035
18219,9342
17269,15747
19266,9278
6885,11818
5822,13037
6637,14233
8454,3082
7640,11227
18901,15867
11210,15505
1518,12774
6037,1140
21244,16365
3812,9222
9756,12639
10356,16337
16362,6999
8785,14703
5924,7584
32,14017
17820,4581
14783,7775
17051,13631
1700,2710
16717,2301
3568,171
5925,8175
15432,4837
11120,8707
2931,7275
11091,15691
5774,10992
4565,8413
21827,12780
6885,6635
18422,8353
18572,14921
1776,10336
13683,12416
6868,11109
18361,11383
7313,14297
5672,16032
4748,12076
1842,2260
22364,12289
16746,1340
20815,14611
19864,16036
16716,9230
3504,2728
11593,4712
4163,11836
6006,9212
94,538
1965,15266
208,2512
16208,16399
13021,1183
16675,12832
13342,6142
3137,8213
7332,14935
1279,6431
11789,13253
11022,5270
21601,15527
1831,14121
16725,5748
6160,15712
13903,10973
12623,2859
6957,9201
12649,9431
4554,15251
10155,11276
9566,10598
793,9635
17295,11993
2250,16215
5313,13169
7798,6611
8643,15725
16380,15160
14021,5666
16388,5865
21403,3737
4286,6651
13645,815
6144,11483
8516,11295
8477,479
10504,14097
11462,561
17073,14603
16173,1292
6767,7618
16650,3805
4393,16003
16907,1386
4589,3845
13542,12868
4009,1745
4540,9997
14577,5385
22089,6952
9072,6999
9666,6313
3100,4212
4140,3478
12912,14456
19422,16090
9305,16337
88,16109
8806,9134
6097,9996
10623,8459
19533,13131
1141,1183
11649,14544
5162,7663
17311,13318
15381,14745
14954,12964
760,11563
420,15889
20881,3218
18959,11114
20816,5020
19163,9748
2284,576
13819,15587
814,3142
6842,338
17051,15908
8181,12384
9921,9099
10967,14987
20147,12813
16112,16337
780,1173
11907,575
2573,15158
8775,5632
18839,3791
19228,11474
7180,13785
1732,9551
11253,5556
2409,7263
13698,12629
9585,7963
14082,8408
15746,11111
7580,376
18318,15837
15960,7257
10154,514
1950,14983
4121,3482
5769,5548
548,4288
7028,6557
22305,7969
10270,14738
15290,15496
6532,12873
2966,9425
5481,3867
18715,16194
19971,10309
5675,1931
3867,15120
16952,2702
2457,16415
4319,9926
5015,15267
4780,14375
17987,13511
4590,7366
21216,6287
15884,1343
3022,16250
13029,7078
691,7403
1261,15996
16644,13441
2773,3269
8257,2920
15283,9988
10151,12255
11008,4668
381,6767
3910,13040
8173,3528
9540,480
5844,13189
20150,8231
5882,7183
10266,14294
19256,7813
1882,7857
6483,316
2819,12472
14068,12399
6797,8231
19031,2683
3295,3675
10847,546
15296,3221
16501,1299
4492,7740
9181,14388
21180,5654
179,14760
2119,14009
7217,12982
16223,14551
2109,99
16080,14900
17133,15472
210,6382
10924,641
12270,3938
22474,13494
21234,9499
8434,14984
15039,1140
11050,14852
15147,7582
4161,8423
4391,5474
6416,15014
8101,1393
5098,5042
360,16026
10016,15769
5871,5450
11642,649
3899,4988
8068,2038
17419,15979
3863,14682
9175,1306
5915,13646
298,6069
2079,4028
11760,2000
456,4828
8835,10144
21085,16038
4972,16536
18839,16081
11055,13307
13449,1210
18631,15558
7455,15160
17705,2807
5882,7061
18457,9877
7159,14893
17095,4120
12422,2475
6148,11102
9042,11045
532,16055
2545,13017
2755,3998
11575,7364
1202,12809
518,8788
18696,12897
4605,408
15166,10653
20803,15523
21759,7647
14609,11901
7930,16242
20752,10089
521,4310
11585,13475
12622,15047
1965,8810
3729,9017
9740,15884
19753,2563
17922,5228
13178,16368
9357,13989
1111,13226
7669,6723
4731,674
3198,311
4161,14986
1538,3821
7473,4192
3695,9988
17886,14139
3445,9373
6819,15628
22120,13747
6108,6141
2656,2027
15606,5187
19609,15409
6961,15826
20898,15266
14605,6749
10737,16263
22336,13578
11103,15693
20419,10760
6865,3817
1590,74
3286,441
21610,16218
3197,7973
21167,7270
4739,11147
5550,9367
3320,5675
5050,6719
13695,13612
20599,13954
18902,2134
2986,14650
952,14474
19848,5883
19697,2546
4769,8310
18895,2128
11698,7636
16500,1299
10875,8032
10732,561
1894,10341
6607,3150
2310,14115
2439,12960
5473,1448
1635,12360
11593,7192
15845,12418
3579,2932
11345,10057
11692,3187
13001,13634
16341,1278
5933,10111
15610,13400
6164,14068
15406,1837
21607,14609
19532,15957
9329,6999
15705,16441
3440,14281
3946,908
20129,16536
12071,8630
14584,3868
21892,7004
5300,13093
18115,15796
19368,5672
2164,8775
4504,12369
15679,1210
9033,4653
2692,4971
15761,4853
8440,557
18984,9727
10819,15333
4374,6499
16184,13807
13355,15826
330,3421
9963,2988
20115,9452
841,12043
288,11000
17049,13391
15905,13868
2794,2313
2669,6187
17204,9913
4348,16102
18629,4380
6090,7170
5709,9688
5494,16248
18063,10152
13325,15273
13961,12291
801,35
4686,12964
9618,3220
19078,9095
2082,11945
1433,16536
3799,6311
7161,9642
6879,8328
473,2632
968,15248
12659,7366
12592,11811
15882,14433
10607,14387
15502,1197
9557,13868
1341,63
17350,13947
15945,2163
2204,12645
19407,8215
3761,14810
14921,4414
12775,16406
12658,15349
11210,14150
4551,3754
9750,11737
6414,3069
4372,15927
16706,14607
7233,13521
1666,14477
13208,3687
5262,4650
3720,14023
6972,12359
8518,8451
16851,8206
8698,9198
9127,11761
5899,14966
1981,6124
10706,14259
1414,7014
2977,5803
7361,1275
1345,4987
7964,394
17242,11275
3387,14925
7583,1147
3690,13885
7778,2604
7404,1271
16247,10896
1328,8811
2221,12273
6818,12128
11676,10496
2772,13115
18876,2121
16201,13287
13148,12433
6877,15995
11127,15833
12136,8262
243,8111
8298,5921
1507,16133
6658,8985
7570,16527
10015,15416
6149,16372
11851,3083
19183,14114
20091,9888
202,1263
15352,2075
8196,15472
2107,11234
725,13534
1933,9235
4254,6503
9844,497
5837,5808
103,15210
9589,14348
9642,14261
12475,12473
16421,2215
10246,6310
16149,14324
9693,16102
14895,1766
21757,16280
2934,13803
8891,3428
8638,7786
12651,15985
9552,5298
14721,12694
1681,12033
11697,12393
813,8272
14099,932
1761,9887
7896,15778
15498,14098
13757,838
4434,5692
15268,10314
17441,1478
10917,3558
12950,14372
16435,14699
5146,3760
13735,14234
13729,11401
2411,7745
22464,13937
347,4485
5562,9461
12095,11252
11734,8636
5439,8584
7579,12925
6787,13286
4554,16347
13409,13387
6920,10016
1107,11750
15218,2588
16410,7560
11753,12864
7998,15259
3931,3228
4811,15491
20016,2621
2428,2022
18077,15569
18637,2631
1705,2711
14569,1065
7885,13304
17839,4935
3396,12621
6107,3605
17542,3281
7511,6910
6382,7111
10652,5718
20221,14333
4191,198
22369,6211
11615,13510
2396,14597
22023,14522
11177,5346
9419,13300
4387,16158
20,15423
821,11585
3950,9192
15342,6594
1286,270
9520,14100
16362,9406
15522,1191
2503,7372
7258,15985
21553,6665
7848,13564
14333,1615
19720,12398
6943,15136
1417,2252
6270,6278
11076,11381
7533,5888
7892,909
16686,14928
21424,10066
2442,11861
5560,5598
20506,6848
1198,3249
16975,11535
6683,1871
4774,9884
6204,7591
17692,9746
4242,202
15952,2939
9545,1711
4,2927
16762,8214
1593,13095
3748,12956
2121,13631
8270,14522
16893,11310
9304,12955
1372,14584
9541,3735
1206,9678
20522,3404
4201,14258
11134,16335
9375,7233
12639,15680
6263,15360
14908,9095
14449,5006
3430,14952
8049,3558
10605,16096
20618,6810
8606,2107
8913,12920
1936,10917
12860,3342
8209,2214
18023,8139
4263,11232
17432,2066
16848,15144
11586,4485
4280,15998
10121,1183
20980,15628
16063,11731
290,2647
2760,8364
12773,14035
6050,8533
9337,12955
15573,1200
19877,3559
18090,13979
17972,15093
3103,15958
6153,8580
18220,16189
13884,3737
14865,2095
9656,7972
21743,6127
11896,2731
8644,16122
22334,15547
8183,5702
6298,10604
18746,15725
16692,6775
769,3818
3112,12674
1478,5497
3619,174
2829,13807
15766,10807
5098,3957
8627,11931
13457,1911
15094,15326
20346,12898
13096,10250
16506,2735
2136,10064
7706,5196
17813,16367
12022,12940
4444,2547
6016,4741
7616,10431
228,14681
9899,1281
10295,16247
13290,12812
17606,4117
4864,11522
16751,14883
10770,538
7991,14235
14693,13627
5842,5706
21527,4739
605,14584
14787,1117
6051,8388
8799,15221
783,1545
11545,6813
8782,14304
3677,13032
1695,1928
11907,7853
9370,5127
16556,3515
5775,7058
19710,10934
10630,15309
10853,14927
1615,4823
4170,8740
10323,7697
6750,3874
5523,14442
5430,7795
8450,6143
4869,9187
11261,14878
7253,11995
8515,12635
1598,1431
2961,3366
360,15680
578,25
17998,2219
5251,16321
6533,12897
980,3516
3394,15060
305,13801
691,12986
5491,8003
20488,2902
13766,10104
21081,6929
12475,5978
20758,7757
20869,14953
11323,6153
13917,6603
11116,3433
20154,10044
9598,8275
6818,3903
1244,14459
4727,13033
3103,6262
1598,16028
7061,7344
7680,556
10876,16427
2322,110
5823,15160
2311,8872
6084,7802
10390,13070
5120,16367
17937,15295
10601,15745
8158,11308
19842,2588
3569,12843
16530,16202
10099,16461
7062,2136
14299,2730
3560,6612
19371,2353
8248,12951
747,254
14423,13396
5059,7459
18735,5986
12883,16204
878,15346
5126,436
16845,1371
18921,14412
440,10952
14532,16060
2374,8544
9289,1117
11844,10253
1995,3027
16658,11954
20674,15170
5403,4004
15415,1179
21968,7366
13311,738
14397,14855
8240,16520
3824,5882
15526,13750
8609,2395
6516,8157
9710,1337
15408,7695
13848,14617
13559,8035
11808,10518
10208,1486
39,9903
10241,11282
1781,16230
17354,1459
9870,3592
5035,16379
1374,1819
13264,1616
2923,3366
6777,5078
10944,551
1849,3562
9683,490
4369,1752
21003,3770
6070,5513
18181,10382
4482,6909
9920,16521
5888,15208
5626,16536
8930,14086
13280,14973
8922,14682
6597,11716
2872,8943
9850,5508
16701,16449
5299,15342
14053,7318
5337,8583
5471,13021
12019,7703
11298,7943
11952,8297
5639,14677
12906,6109
21994,12264
652,4475
2624,13854
19844,7120
5775,4458
18394,3478
8800,2623
10358,6740
8935,12983
9397,6178
11405,9198
14162,16250
8992,3733
17187,14001
5155,16520
3280,15529
365,14
1803,2306
7160,2771
18603,5004
12884,14610
6792,3942
12391,4762
8631,4373
1743,9551
4095,15649
3803,13100
14757,14057
15029,10059
13456,1987
20940,7076
1608,561
19769,16417
21094,15225
4805,7264
442,17
4739,12689
11322,8802
9295,5152
4089,14530
9844,15702
1493,10487
2411,14564
1814,3919
12446,15684
954,479
15586,13481
2303,3745
15901,14916
13737,16274
4860,10299
7685,13422
4014,191
13142,696
10138,8728
20612,10993
1708,13098
19964,9269
10246,1665
2485,9339
6468,6498
4471,9861
7337,7000
13455,4845
10632,7301
18785,6512
852,523
8922,2231
11833,15700
17504,11277
8823,3664
12198,3708
6150,12201
4705,13921
18346,5622
2885,12236
19202,3214
21926,4405
20510,8839
4667,14422
4300,1065
4015,15780
7704,1134
21041,12377
6120,3071
11298,11873
4630,10015
17188,1424
7343,6125
5245,10523
3282,5831
6608,4726
2688,14461
5684,11582
20192,6267
10851,13517
15028,1389
9469,7249
7539,14993
2972,15009
148,3538
14477,2605
20318,9687
9625,14355
11207,3434
16979,3107
20385,6527
362,12329
5,5656
8907,12978
14411,11538
1023,2605
8452,12686
4064,6466
2204,16359
19758,13885
5225,16062
3595,15909
6981,7586
17781,11563
4701,15607
16319,14713
4761,230
19542,11957
13158,13154
17571,14282
451,484
2401,7000
2593,8070
11677,14003
13691,11650
13730,11045
3256,7940
7354,15592
12157,13319
6439,9691
8007,2215
16684,13279
15910,10026
8771,16004
18597,7373
6349,9781
21970,12050
4540,218
6937,4296
5684,6972
3944,16497
17799,15083
12315,8156
6490,4277
16931,14861
1036,11127
14670,5852
9342,13213
15204,13182
18554,13598
1541,3047
17358,14396
18334,2397
20390,11694
780,15976
3766,4807
14783,12975
19010,13815
4337,10973
3811,8349
12152,12033
10645,5643
9065,3653
7001,7528
4440,14071
19179,15320
9367,13391
14576,3917
525,5919
7006,3335
395,6461
14477,13358
9738,14474
5972,8333
4388,10637
931,15838
2087,8174
14204,14817
15900,15253
5503,8271
4282,7934
6072,10590
3100,6824
230,8172
21512,13099
15797,11555
4617,7356
14981,3828
8265,9473
9173,5292
18706,12147
2077,11948
6990,6909
18721,10250
7221,2259
21668,12945
13809,12538
12114,15668
15056,5609
10231,13438
13400,1216
15269,9604
2534,14945
5206,16544
3244,1426
9265,639
20208,2696
6705,14385
11383,14977
19094,2215
22188,16226
4619,7225
3330,8313
3998,11843
7279,6811
3809,15622
1132,9723
22053,9919
1410,2385
4740,9929
1611,14010
20716,3122
8774,15339
11904,14128
11192,8643
6888,9508
11725,568
11056,2349
10470,7990
2135,559
3240,9957
5750,15127
16937,4605
16533,2817
2969,12370
4129,1200
6386,15975
4872,14819
2692,1962
17858,14065
286,5206
210,2194
10495,13082
13657,15374
1419,13597
9272,1960
14637,4259
17469,10920
7174,10510
9323,3533
726,7676
5347,8172
4150,9793
11765,6810
3096,16294
18321,8120
20280,14907
3918,10375
8215,15191
1718,12068
6149,3769
13438,14844
8142,16096
2074,7896
19134,15206
8173,8291
21544,9017
13995,7398
20202,15611
5193,251
11395,11710
2365,7063
12621,11927
14125,10713
1639,12526
17952,6889
7231,3228
19028,4112
6220,15021
3263,3865
21474,10856
22380,12755
9849,6185
2441,15855
18773,14945
19201,10229
22416,8142
3384,12450
11532,574
6818,15937
3625,12964
14904,7587
11212,15024
21599,14272
855,253
10700,995
16015,14676
3217,1818
5884,11560
17954,15958
9002,15213
20854,4695
3878,7538
3229,7193
5747,3375
21436,5393
19284,4818
7405,8451
2955,4503
7487,2236
1690,2714
13960,6803
19523,16158
7963,15292
8699,3422
10426,3213
3941,15748
14962,14237
22393,6340
5581,7926
4397,13605
21788,12898
3958,14784
22042,15578
5298,3836
7304,1744
2456,16274
9359,15523
20971,3583
3474,11401
17086,10390
4605,9636
11794,16103
559,14672
12849,8349
16002,16133
6594,4414
6906,9060
4443,214
8635,13481
641,2171
14320,16189
10763,3345
4814,4529
15734,9621
9079,14565
12866,8249
18063,1717
14132,10130
6127,7863
9898,15121
18860,8016
17512,16008
18134,5398
1505,4189
11460,8280
17494,12497
14001,12386
14641,1752
9917,7652
3909,574
7641,379
21444,9508
9538,570
6938,12611
14577,15736
4811,16115
19216,12345
2061,7672
18147,16412
755,4530
5729,2773
4362,5494
14270,1272
13708,4999
14684,8357
51,390
19858,11255
19516,15482
22354,6827
21250,3523
1691,11034
19138,14170
3873,3421
19294,13303
9402,13074
21236,9366
20316,2761
19578,7549
10069,11624
21930,6495
6415,15667
7602,5787
5683,2762
253,14046
17342,15549
14608,7363
11273,11034
7376,9438
4469,11128
16923,14296
11226,13812
15995,14914
425,3210
3465,10170
3240,640
19571,14433
11212,15036
7473,371
4222,11115
7249,8782
226,13565
7368,13818
21916,8680
18049,5686
14911,6175
4957,11946
9538,10156
7503,6341
15023,10196
22528,8479
8906,8883
5027,13997
4004,9121
9253,3584
21797,15554
3777,5328
16919,11297
3693,2914
16041,2546
13217,14440
602,639
3647,12254
8882,12014
3835,10132
1064,15288
3940,7156
1330,14639
3465,12745
18882,15351
2969,14088
16360,14089
8542,2234
15622,1329
3213,6883
3154,15476
19867,16452
10123,513
4823,6876
22241,9917
16206,11626
19403,9462
7621,7500
6962,10647
21970,15361
3116,13576
6981,3762
19400,6487
12650,5734
14814,8385
4946,603
13355,6690
14709,9239
12584,11959
11513,13437
4940,12722
13583,15922
8658,15564
3539,12189
15669,12724
13373,12600
9168,6881
13353,14243
6134,9908
17143,11816
3216,10157
1868,5932
9720,12414
12179,15061
9092,5555
2704,6727
15455,15837
17365,3336
743,3867
16557,16332
16655,10205
1259,7552
20989,3771
3247,14112
2588,14059
10667,7877
13391,3531
5451,2109
6086,8262
5269,9442
7232,9272
13426,11435
10917,16133
10549,2686
572,6470
5015,5858
19919,15956
21709,13706
1956,2865
9302,3902
10617,13916
16604,15073
4265,16154
5704,16335
20617,12123
7254,1393
4156,7189
8973,12856
298,10
17547,15663
4049,3215
311,14148
227,16047
15417,14351
17002,9238
2070,10773
5458,7983
17898,10965
17042,5943
12797,16118
10597,14920
16585,10317
12203,9780
10435,8516
19608,14922
4747,5950
16251,6217
16908,15715
7881,10868
466,2634
6056,8631
5040,7475
1351,15940
937,41
5919,2752
5107,4644
8446,14584
3905,3867
501,7409
4223,16177
6389,14073
22381,15590
476,16362
15296,16018
1639,15530
9716,12487
17242,3298
1234,13578
18536,1950
4,10495
8951,14621
17330,12522
16945,4269
40,4902
15176,1389
17365,1461
11099,556
12669,639
14061,975
3578,805
21086,5721
2732,7076
18490,9554
17381,5460
4565,9435
14247,972
1677,1425
12335,12659
14838,8309
7027,13456
6448,6649
2933,1789
14900,13993
3032,5202
9302,5624
20178,15161
504,556
1900,2259
4693,11016
7139,7153
398,14006
18207,6627
6671,8679
10429,16205
10836,5460
545,16473
20068,5309
7675,16332
15524,10119
15552,14466
18656,3994
16053,6999
8769,15043
3980,12190
8992,2950
21266,3535
4607,15981
236,16494
9727,10876
6810,9057
2376,4190
7561,8383
4432,15077
20383,5183
9567,7014
2702,12791
13548,9620
18313,10218
8089,15760
22377,15444
6342,4020
14599,16380
363,11595
5797,1272
1022,12674
22071,11805
15211,14321
9508,8681
2270,12538
21262,12753
21848,9914
16694,2920
287,13394
15618,7008
9541,8740
14224,10671
2021,13254
13980,2094
17569,11401
6349,16337
7159,3867
262,14912
1535,561
18521,15056
2459,1626
2184,3321
8307,2095
15910,1232
10306,3271
5183,12411
7011,514
9305,4761
12477,623
5391,2731
9290,10835
4423,10904
14611,11704
16596,16201
13054,9903
1655,16389
16884,1392
14327,11656
16348,6297
4786,14267
16917,13303
22463,11421
9019,8231
12751,10314
18773,7724
10524,16294
21547,14564
20351,12524
4813,3045
1761,10394
362,14
6526,3327
20228,15764
11799,16189
15977,8163
6048,16182
3905,1402
4078,6636
7192,15027
21095,7126
9076,10531
7298,10549
14527,6601
11192,13710
2693,14073
14146,11604
5770,859
1787,3248
17453,5883
22538,15409
3474,9118
9023,1659
9252,9807
14924,5118
5926,11312
16614,4096
4783,1256
22553,16537
2503,1393
20294,10253
11463,3238
13432,11965
11269,13916
18490,15255
2136,10061
8935,3137
11747,7741
4799,2376
12366,11525
9989,2215
1983,13552
10111,11107
22102,11957
17472,3066
40,16133
1163,55
1640,5085
1031,2921
8495,9090
186,15526
18677,13627
12697,11157
16058,10910
4840,7785
16002,15295
3248,10628
3409,15408
12695,10842
15171,16343
8412,6563
2494,8309
4917,2693
2762,11740
12884,13679
2272,14642
1308,2546
8383,3624
6604,13779
2338,111
8740,16101
12027,3756
11810,11591
6005,3030
7066,13603
890,11640
21218,14847
22426,12369
4659,9998
8643,3563
11640,14474
11152,13722
6421,11716
10793,9928
19230,11435
8398,15606
6967,6366
8254,14241
19458,12128
22380,8528
6523,4524
6132,1272
3867,1189
18959,10119
13098,6949
3604,1275
2102,16536
3655,4079
4232,16375
15341,14605
18714,7344
12845,10709
2324,514
13957,8600
13964,11411
6209,9266
18530,12802
8485,11200
15515,2227
3722,6910
10134,3070
9419,16395
9914,1263
11002,1337
14524,3445
18536,6035
6512,14317
8788,10093
7106,11942
5944,2694
9217,3007
18771,3905
14842,2173
15237,9437
17049,9944
16458,15684
21692,4326
3014,13208
12875,646
1130,407
21538,10679
5556,6861
12061,11355
16739,5672
2333,9299
